user_id,total_hours,avg_hours,max_hours,unique_games,purchase_count,total_interactions,hours_per_game,purchase_ratio,cluster
72588600,64.0,16.0,39.0,2,2,4,32.0,0.5,0
72613527,1965.2,89.32727272727273,1117.0,11,11,22,178.65454545454546,0.5,0
72627862,233.2,3.429411764705882,159.0,46,46,68,5.069565217391304,0.6764705882352942,0
72629386,164.2,18.244444444444444,164.0,6,6,9,27.366666666666664,0.6666666666666666,0
72717958,2746.5,114.4375,1173.0,14,14,24,196.17857142857144,0.5833333333333334,0
72842694,612.7,2.2861940298507464,142.0,159,159,268,3.853459119496855,0.5932835820895522,2
72842813,0.3,0.0999999999999999,0.3,2,2,3,0.15,0.6666666666666666,0
72905300,20.9,5.225,17.5,2,2,4,10.45,0.5,0
72907554,828.9,34.5375,482.0,13,13,24,63.76153846153846,0.5416666666666666,0
72930582,90.5,9.05,61.0,5,5,10,18.1,0.5,0
72941852,274.5,68.625,256.0,2,2,4,137.25,0.5,0
72958745,1028.0,64.25,1011.0,10,10,16,102.8,0.625,0
72971410,0.4,0.2,0.4,1,1,2,0.4,0.5,0
72978546,2728.0,16.634146341463413,2060.0,102,102,164,26.745098039215687,0.6219512195121951,2
72989129,1252.7,12.527,376.0,63,63,100,19.884126984126983,0.63,0
72996988,1204.1,10.380172413793105,261.0,60,60,116,20.06833333333333,0.5172413793103449,0
73012771,104.0,52.0,104.0,1,1,2,104.0,0.5,0
73017395,11754.0,5877.0,11754.0,1,1,2,11754.0,0.5,3
73091698,234.0,117.0,234.0,1,1,2,234.0,0.5,0
73094226,9.9,2.475,9.6,2,2,4,4.95,0.5,0
73094362,1005.0,125.625,506.0,4,4,8,251.25,0.5,0
73124384,8.6,2.8666666666666667,8.6,2,2,3,4.3,0.6666666666666666,0
73141776,1.5,0.375,0.8,2,2,4,0.75,0.5,0
73187712,37.5,5.357142857142857,22.0,4,4,7,9.375,0.5714285714285714,0
73195149,904.6,27.412121212121217,433.0,22,22,33,41.11818181818182,0.6666666666666666,0
73231305,48.9,5.433333333333334,21.0,5,5,9,9.78,0.5555555555555556,0
73274639,0.2,0.0666666666666666,0.2,2,2,3,0.1,0.6666666666666666,0
73305545,83.5,9.27777777777778,35.0,5,5,9,16.7,0.5555555555555556,0
73319987,18.5,9.25,18.5,1,1,2,18.5,0.5,0
73358928,1.5,0.75,1.5,1,1,2,1.5,0.5,0
73360181,2.8,1.4,2.8,1,1,2,2.8,0.5,0
73407067,5.8,1.45,4.3,2,2,4,2.9,0.5,0
73435399,6.1,3.05,6.1,1,1,2,6.1,0.5,0
73435656,0.0,0.0,0.0,1,1,1,0.0,1.0,1
73453691,698.0,116.33333333333331,291.0,3,3,6,232.66666666666663,0.5,0
73457750,8.2,1.3666666666666665,7.0,4,4,6,2.05,0.6666666666666666,0
73481131,35.0,17.5,35.0,1,1,2,35.0,0.5,0
73495968,591.2,4.315328467153285,82.0,80,80,137,7.390000000000001,0.583941605839416,0
73507733,0.0,0.0,0.0,1,1,1,0.0,1.0,1
73513367,375.6,34.14545454545455,285.0,7,7,11,53.65714285714286,0.6363636363636364,0
73518199,1859.5,13.282142857142857,300.0,82,82,140,22.67682926829268,0.5857142857142857,0
73519553,1885.0,942.5,1885.0,1,1,2,1885.0,0.5,3
73521885,29.2,4.866666666666666,25.0,3,3,6,9.733333333333333,0.5,0
73532539,3.5,1.1666666666666667,3.5,2,2,3,1.75,0.6666666666666666,0
73564778,872.1,6.508208955223881,92.0,103,103,134,8.466990291262135,0.7686567164179104,1
73597661,2.1,0.7000000000000001,2.1,2,2,3,1.05,0.6666666666666666,0
73618782,190.0,95.0,190.0,1,1,2,190.0,0.5,0
73672854,0.3,0.15,0.3,1,1,2,0.3,0.5,0
73721802,83.5,1.4910714285714286,28.0,43,43,56,1.941860465116279,0.7678571428571429,1
73725335,5.3,2.65,5.3,1,1,2,5.3,0.5,0
73726855,811.6,5.675524475524476,773.0,130,130,143,6.243076923076924,0.9090909090909092,2
73754563,5.2,2.6,5.2,1,1,2,5.2,0.5,0
73761548,92.0,46.0,92.0,1,1,2,92.0,0.5,0
73767750,0.0,0.0,0.0,1,1,1,0.0,1.0,1
73820367,229.0,45.8,180.0,3,3,5,76.33333333333333,0.6,0
73826669,1.0,0.25,0.7,2,2,4,0.5,0.5,0
73835640,2564.4,8.722448979591837,916.0,189,189,294,13.568253968253968,0.6428571428571429,2
73862588,9.9,3.3000000000000003,9.9,2,2,3,4.95,0.6666666666666666,0
73883045,60.0,15.0,36.0,2,2,4,30.0,0.5,0
73946533,1.3,0.65,1.3,1,1,2,1.3,0.5,0
73968993,118.0,59.0,118.0,1,1,2,118.0,0.5,0
73979725,0.4,0.2,0.4,1,1,2,0.4,0.5,0
73981322,23.2,5.8,23.0,2,2,4,11.6,0.5,0
73997241,355.0,71.0,320.0,3,3,5,118.33333333333331,0.6,0
73998041,0.2,0.1,0.2,1,1,2,0.2,0.5,0
74021124,16.2,2.6999999999999997,9.0,3,3,6,5.3999999999999995,0.5,0
74077887,110.0,55.0,110.0,1,1,2,110.0,0.5,0
74126541,95.6,6.828571428571428,28.0,7,7,14,13.657142857142857,0.5,0
74154832,0.3,0.15,0.3,1,1,2,0.3,0.5,0
74157312,26.0,4.333333333333333,17.7,3,3,6,8.666666666666666,0.5,0
74161385,147.5,8.194444444444445,137.0,16,16,18,9.21875,0.8888888888888888,1
74161590,602.9,19.44838709677419,395.0,16,16,31,37.68125,0.5161290322580645,0
74221955,0.0,0.0,0.0,1,1,1,0.0,1.0,1
74232403,66.2,16.55,62.0,2,2,4,33.1,0.5,0
74270476,0.4,0.2,0.4,1,1,2,0.4,0.5,0
74290096,30.5,7.625,30.0,2,2,4,15.25,0.5,0
74347105,4496.3,109.6658536585366,1244.0,22,22,41,204.37727272727273,0.5365853658536586,3
74497511,10.2,2.04,9.4,3,3,5,3.4000000000000004,0.6,0
74521316,355.3,9.869444444444444,188.0,21,21,36,16.91904761904762,0.5833333333333334,0
74557142,0.1,0.025,0.1,3,3,4,0.0333333333333333,0.75,1
74565055,52.0,17.333333333333332,52.0,2,2,3,26.0,0.6666666666666666,0
74695086,4.1,2.05,4.1,1,1,2,4.1,0.5,0
74709077,10.2,3.4,10.2,2,2,3,5.1,0.6666666666666666,0
74716918,173.0,86.5,173.0,1,1,2,173.0,0.5,0
74738483,0.0,0.0,0.0,1,1,1,0.0,1.0,1
74749851,67.0,33.5,67.0,1,1,2,67.0,0.5,0
74764496,179.6,5.6125,82.0,21,21,32,8.552380952380952,0.65625,0
74772820,2398.0,21.221238938053094,304.0,77,77,113,31.142857142857142,0.6814159292035398,0
74811317,1.4,0.7,1.4,1,1,2,1.4,0.5,0
74855005,1794.5,18.126262626262623,418.0,65,65,99,27.607692307692307,0.6565656565656566,0
74859759,0.1,0.05,0.1,1,1,2,0.1,0.5,0
74874862,0.0,0.0,0.0,2,2,2,0.0,1.0,1
74897172,640.2,53.35,399.0,6,6,12,106.7,0.5,0
74966682,1.2,0.6,1.2,1,1,2,1.2,0.5,0
74989665,1.1,0.3666666666666667,1.1,2,2,3,0.55,0.6666666666666666,0
74997600,25.0,12.5,25.0,1,1,2,25.0,0.5,0
75001116,163.8,23.4,147.0,4,4,7,40.95,0.5714285714285714,0
75011941,41.4,3.1846153846153844,36.0,8,8,13,5.175,0.6153846153846154,0
75034989,1761.0,880.5,1761.0,1,1,2,1761.0,0.5,3
75064242,101.1,7.776923076923077,32.0,7,7,13,14.44285714285714,0.5384615384615384,0
75092930,2122.9,212.29,2117.0,6,6,10,353.81666666666666,0.6,3
75115020,0.4,0.1333333333333333,0.4,2,2,3,0.2,0.6666666666666666,0
75134679,683.6,34.18,275.0,10,10,20,68.36,0.5,0
75155353,420.1,4.0009523809523815,137.0,92,92,105,4.566304347826088,0.8761904761904762,1
75182781,272.7,20.976923076923075,223.0,8,8,13,34.0875,0.6153846153846154,0
75228114,213.8,53.45,201.0,2,2,4,106.9,0.5,0
75231491,159.0,79.5,159.0,1,1,2,159.0,0.5,0
75232211,1291.1,12.53495145631068,322.0,55,55,103,23.474545454545453,0.5339805825242718,0
75240572,592.8,22.799999999999997,272.0,13,13,26,45.599999999999994,0.5,0
75273484,564.8,35.3,436.0,8,8,16,70.6,0.5,0
75277726,152.5,9.53125,79.0,10,10,16,15.25,0.625,0
75328197,11.3,2.825,5.8,2,2,4,5.65,0.5,0
75331486,170.0,85.0,170.0,1,1,2,170.0,0.5,0
75366244,342.3,34.230000000000004,224.0,7,7,10,48.9,0.7,0
75368808,4019.1,35.25526315789474,917.0,66,66,114,60.89545454545454,0.5789473684210527,0
75377823,1916.0,479.0,1754.0,2,2,4,958.0,0.5,3
75395097,6.6,2.1999999999999997,6.6,2,2,3,3.3,0.6666666666666666,0
75419274,0.0,0.0,0.0,1,1,1,0.0,1.0,1
75438596,0.7,0.35,0.7,1,1,2,0.7,0.5,0
75457821,356.3,14.252,226.0,14,14,25,25.45,0.56,0
75463760,461.5,8.39090909090909,180.0,32,32,55,14.421875,0.5818181818181818,0
75465639,3.5999999999999996,0.8999999999999999,3.3,2,2,4,1.7999999999999998,0.5,0
75508144,847.3,105.9125,686.0,4,4,8,211.825,0.5,0
75515543,0.0,0.0,0.0,1,1,1,0.0,1.0,1
75517266,0.2,0.1,0.2,1,1,2,0.2,0.5,0
75548930,19.9,3.316666666666667,16.8,3,3,6,6.633333333333334,0.5,0
75598925,2796.6,73.59473684210526,2055.0,27,27,38,103.57777777777775,0.7105263157894737,3
75600128,6.2,3.1,6.2,1,1,2,6.2,0.5,0
75639638,380.1,34.554545454545455,135.0,6,6,11,63.35,0.5454545454545454,0
75668947,130.0,65.0,130.0,1,1,2,130.0,0.5,0
75689918,21.8,1.8166666666666669,11.6,8,8,12,2.725,0.6666666666666666,0
75738431,353.2,22.075,127.0,8,8,16,44.15,0.5,0
75753011,195.0,65.0,195.0,2,2,3,97.5,0.6666666666666666,0
75767676,7.0,3.5,7.0,1,1,2,7.0,0.5,0
75864605,810.4,57.885714285714286,720.0,7,7,14,115.77142857142856,0.5,0
75938123,0.4,0.2,0.4,1,1,2,0.4,0.5,0
75938972,4.7,2.35,4.7,1,1,2,4.7,0.5,0
75956990,21.0,10.5,21.0,1,1,2,21.0,0.5,0
75970863,38.9,2.161111111111111,18.8,9,9,18,4.322222222222222,0.5,0
75988937,1.0,0.5,1.0,1,1,2,1.0,0.5,0
75995878,24.0,12.0,24.0,1,1,2,24.0,0.5,0
75997012,2.2,0.7333333333333334,2.2,2,2,3,1.1,0.6666666666666666,0
76027799,226.4,13.31764705882353,83.0,10,10,17,22.64,0.5882352941176471,0
76032287,3453.5,84.23170731707317,1971.0,27,27,41,127.9074074074074,0.6585365853658537,3
76046711,12.2,2.033333333333333,10.6,3,3,6,4.066666666666666,0.5,0
76047408,3.1,1.55,3.1,1,1,2,3.1,0.5,0
76095365,0.0,0.0,0.0,4,4,4,0.0,1.0,1
76170931,2.8,1.4,2.8,1,1,2,2.8,0.5,0
76171050,1122.6,112.26,1103.0,8,8,10,140.325,0.8,1
76177929,0.7,0.35,0.7,1,1,2,0.7,0.5,0
76190673,0.0,0.0,0.0,2,2,2,0.0,1.0,1
76211030,8.5,1.0625,7.1,5,5,8,1.7,0.625,0
76216184,7.3,3.65,7.3,1,1,2,7.3,0.5,0
76243637,5.1,2.55,5.1,1,1,2,5.1,0.5,0
76296787,195.5,4.072916666666667,58.0,30,30,48,6.516666666666667,0.625,0
76303426,0.3,0.15,0.3,1,1,2,0.3,0.5,0
76319436,7.4,0.925,3.7,6,6,8,1.2333333333333334,0.75,1
76373413,825.7,137.61666666666667,825.0,4,4,6,206.425,0.6666666666666666,0
76404223,0.6,0.3,0.6,1,1,2,0.6,0.5,0
76420334,930.9,8.540366972477065,399.0,63,63,109,14.776190476190475,0.5779816513761468,0
76451157,423.0,2.7467532467532467,222.0,114,114,154,3.710526315789474,0.7402597402597403,1
76560982,17.2,3.44,11.7,3,3,5,5.733333333333333,0.6,0
76585538,3.3000000000000003,0.66,3.1,3,3,5,1.1,0.6,0
76684659,0.0,0.0,0.0,1,1,1,0.0,1.0,1
76723339,2.5,0.625,2.0,2,2,4,1.25,0.5,0
76768611,0.0,0.0,0.0,1,1,1,0.0,1.0,1
76787637,709.1,78.78888888888889,700.0,6,6,9,118.18333333333334,0.6666666666666666,0
76856277,0.6,0.3,0.6,1,1,2,0.6,0.5,0
76881558,2.5,1.25,2.5,1,1,2,2.5,0.5,0
76892907,2731.3,3.929928057553957,561.0,597,597,695,4.575041876046901,0.8589928057553957,2
76894278,1.3,0.325,0.9,2,2,4,0.65,0.5,0
76916895,0.8,0.4,0.8,1,1,2,0.8,0.5,0
76933274,1.0,0.5,1.0,1,1,2,1.0,0.5,0
77018622,0.6,0.1999999999999999,0.6,2,2,3,0.3,0.6666666666666666,0
77096978,509.6,127.4,500.0,2,2,4,254.8,0.5,0
77113494,0.6,0.12,0.5,3,3,5,0.1999999999999999,0.6,0
77124916,1028.8,79.13846153846154,460.0,7,7,13,146.97142857142856,0.5384615384615384,0
77127388,1887.4,37.0078431372549,898.0,31,31,51,60.88387096774194,0.6078431372549019,0
77136810,92.6,10.288888888888888,49.0,6,6,9,15.433333333333332,0.6666666666666666,0
77141216,45.0,22.5,45.0,1,1,2,45.0,0.5,0
77153774,4.5,1.5,4.5,2,2,3,2.25,0.6666666666666666,0
77163444,0.0,0.0,0.0,1,1,1,0.0,1.0,1
77194086,283.1,5.897916666666667,124.0,27,27,48,10.485185185185186,0.5625,0
77194239,661.3,2.8752173913043477,111.0,157,157,230,4.212101910828025,0.6826086956521739,2
77213306,488.0,244.0,488.0,1,1,2,488.0,0.5,0
77214425,3785.8,10.785754985754986,560.0,212,212,351,17.857547169811323,0.603988603988604,2
77261379,0.3,0.15,0.3,1,1,2,0.3,0.5,0
77262863,80.0,40.0,80.0,1,1,2,80.0,0.5,0
77279068,505.4,16.30322580645161,247.0,17,17,31,29.72941176470588,0.5483870967741935,0
77310637,24.0,4.0,18.9,3,3,6,8.0,0.5,0
77378306,85.8,14.3,85.0,4,4,6,21.45,0.6666666666666666,0
77387906,2.9,0.2636363636363636,2.4,7,7,11,0.4142857142857142,0.6363636363636364,0
77446275,1270.8,34.34594594594594,745.0,24,24,37,52.95,0.6486486486486487,0
77507107,22.0,11.0,22.0,1,1,2,22.0,0.5,0
77542968,664.8,19.552941176470583,503.0,20,20,34,33.239999999999995,0.5882352941176471,0
77565315,174.6,8.314285714285713,55.0,11,11,21,15.872727272727271,0.5238095238095238,0
77566707,73.0,18.25,50.0,2,2,4,36.5,0.5,0
77632511,281.4,46.9,248.0,3,3,6,93.8,0.5,0
77665527,395.1,17.95909090909091,178.0,13,13,22,30.392307692307693,0.5909090909090909,0
77736587,207.0,103.5,207.0,1,1,2,207.0,0.5,0
77792512,42.8,7.133333333333333,37.0,3,3,6,14.266666666666666,0.5,0
77794924,1.0,0.5,1.0,1,1,2,1.0,0.5,0
77804318,483.0,241.5,483.0,1,1,2,483.0,0.5,0
77818807,313.7,12.548,147.0,16,16,25,19.60625,0.64,0
77830706,1399.9,13.332380952380952,357.0,61,61,105,22.949180327868852,0.580952380952381,0
77864647,33.3,5.55,31.0,4,4,6,8.325,0.6666666666666666,0
77870593,1011.4,34.87586206896552,446.0,15,15,29,67.42666666666666,0.5172413793103449,0
77903318,20.5,2.5625,15.0,4,4,8,5.125,0.5,0
77905942,250.3,25.03,95.0,5,5,10,50.06,0.5,0
77924328,361.0,45.125,269.0,4,4,8,90.25,0.5,0
77950242,0.5,0.25,0.5,1,1,2,0.5,0.5,0
77954105,0.2,0.1,0.2,1,1,2,0.2,0.5,0
77980915,2211.7,9.253974895397487,252.0,166,166,239,13.323493975903611,0.694560669456067,2
78051467,0.5,0.25,0.5,1,1,2,0.5,0.5,0
78053539,1238.9,36.438235294117646,770.0,18,18,34,68.82777777777778,0.5294117647058824,0
78071174,4.1,1.3666666666666665,4.1,2,2,3,2.05,0.6666666666666666,0
78079492,1.4,0.7,1.4,1,1,2,1.4,0.5,0
78086463,12.1,3.025,11.4,2,2,4,6.05,0.5,0
78142481,3.6,0.9,2.1,2,2,4,1.8,0.5,0
78309377,2815.8,9.417391304347827,591.0,224,224,299,12.570535714285716,0.7491638795986622,2
78332414,1857.5,31.483050847457623,998.0,32,32,59,58.046875,0.5423728813559322,0
78335076,26.3,4.383333333333334,10.0,3,3,6,8.766666666666667,0.5,0
78339000,82.0,16.4,82.0,4,4,5,20.5,0.8,1
78341587,720.4,2.629197080291971,153.0,197,197,274,3.6568527918781726,0.718978102189781,2
78369082,16.0,8.0,16.0,1,1,2,16.0,0.5,0
78481493,31.0,15.5,31.0,1,1,2,31.0,0.5,0
78551564,305.8,50.96666666666667,189.0,3,3,6,101.93333333333334,0.5,0
78560022,30.3,0.8416666666666667,15.1,19,19,36,1.5947368421052632,0.5277777777777778,0
78600311,0.4,0.2,0.4,1,1,2,0.4,0.5,0
78671103,65.4,2.972727272727273,18.4,13,13,22,5.0307692307692315,0.5909090909090909,0
78690485,0.3,0.15,0.3,1,1,2,0.3,0.5,0
78703486,13.9,6.95,13.9,1,1,2,13.9,0.5,0
78707098,2.8,1.4,2.8,1,1,2,2.8,0.5,0
78765966,7.3,1.825,6.7,2,2,4,3.65,0.5,0
78799565,5186.9,259.34499999999997,2526.0,12,12,20,432.2416666666666,0.6,3
78814920,13.2,6.6,13.2,1,1,2,13.2,0.5,0
78874120,0.1,0.025,0.1,3,3,4,0.0333333333333333,0.75,1
78900428,6.5,3.25,6.5,1,1,2,6.5,0.5,0
78969820,9.7,4.85,9.7,1,1,2,9.7,0.5,0
78996406,0.1,0.0333333333333333,0.1,2,2,3,0.05,0.6666666666666666,0
79017735,771.7,17.538636363636364,509.0,25,25,44,30.868,0.5681818181818182,0
79049613,26.9,2.988888888888889,26.0,6,6,9,4.483333333333333,0.6666666666666666,0
79050738,11.1,5.55,11.1,1,1,2,11.1,0.5,0
79073449,693.5,4.7827586206896555,58.0,96,96,145,7.223958333333333,0.6620689655172414,0
79111585,5.5,1.1,5.5,4,4,5,1.375,0.8,1
79124111,0.0,0.0,0.0,1,1,1,0.0,1.0,1
79155765,333.4,7.247826086956521,160.0,26,26,46,12.823076923076922,0.5652173913043478,0
79163006,11.6,5.8,11.6,1,1,2,11.6,0.5,0
79180628,0.0,0.0,0.0,1,1,1,0.0,1.0,1
79211079,968.1,14.236764705882353,262.0,36,36,68,26.891666666666666,0.5294117647058824,0
79216711,0.0,0.0,0.0,4,4,4,0.0,1.0,1
79219608,0.0,0.0,0.0,1,1,1,0.0,1.0,1
79243080,571.1,18.42258064516129,274.0,19,19,31,30.057894736842105,0.6129032258064516,0
79309149,1.0,0.5,1.0,1,1,2,1.0,0.5,0
79316774,5.8999999999999995,0.4214285714285714,4.1,12,12,14,0.4916666666666666,0.8571428571428571,1
79319075,542.3,15.494285714285713,347.0,21,21,35,25.823809523809523,0.6,0
79372485,251.1,62.775,251.0,2,2,4,125.55,0.5,0
79407831,41.0,20.5,41.0,1,1,2,41.0,0.5,0
79411077,3520.2,62.86071428571428,2371.0,34,34,56,103.53529411764706,0.6071428571428571,3
79455558,0.0,0.0,0.0,1,1,1,0.0,1.0,1
79474322,1973.9,89.72272727272728,1339.0,12,12,22,164.49166666666667,0.5454545454545454,0
79537725,2.9,1.45,2.9,1,1,2,2.9,0.5,0
79542039,62.8,2.730434782608695,34.0,13,13,23,4.8307692307692305,0.5652173913043478,0
79615216,11.3,2.8249999999999997,9.7,2,2,4,5.6499999999999995,0.5,0
79626460,8.4,4.2,8.4,1,1,2,8.4,0.5,0
79658056,22.6,1.8833333333333335,19.0,9,9,12,2.511111111111111,0.75,1
79715089,185.5,7.42,130.0,15,15,25,12.366666666666667,0.6,0
79746085,756.9,84.1,720.0,6,6,9,126.15,0.6666666666666666,0
79865632,49.7,5.522222222222222,29.0,5,5,9,9.94,0.5555555555555556,0
79869158,118.9,19.816666666666663,115.0,3,3,6,39.63333333333333,0.5,0
79932478,113.0,56.5,113.0,1,1,2,113.0,0.5,0
79942253,17.3,2.8833333333333333,11.0,3,3,6,5.766666666666667,0.5,0
80022321,68.4,6.840000000000001,55.0,6,6,10,11.4,0.6,0
80067793,515.9,19.107407407407408,209.0,15,15,27,34.39333333333333,0.5555555555555556,0
80091744,0.4,0.2,0.4,1,1,2,0.4,0.5,0
80098179,116.1,4.644,69.0,15,15,25,7.739999999999999,0.6,0
80117314,0.3,0.0999999999999999,0.3,2,2,3,0.15,0.6666666666666666,0
80117330,14.8,7.4,14.8,1,1,2,14.8,0.5,0
80119032,321.1,15.290476190476191,309.0,18,18,21,17.83888888888889,0.8571428571428571,1
80128229,2803.7,12.40575221238938,480.0,140,140,226,20.02642857142857,0.6194690265486725,2
80145435,634.3,37.311764705882354,397.0,11,11,17,57.66363636363636,0.6470588235294118,0
80154824,56.8,9.466666666666669,46.0,3,3,6,18.933333333333337,0.5,0
80164199,1021.8,53.77894736842105,882.0,10,10,19,102.18,0.5263157894736842,0
80173910,0.0,0.0,0.0,2,2,2,0.0,1.0,1
80189887,2814.1,13.02824074074074,470.0,123,123,216,22.87886178861789,0.5694444444444444,2
80224478,90.0,45.0,90.0,1,1,2,90.0,0.5,0
80230375,0.5,0.1666666666666666,0.5,2,2,3,0.25,0.6666666666666666,0
80239919,1185.8,45.607692307692304,709.0,20,20,26,59.29,0.7692307692307693,1
80250756,109.6,3.5354838709677416,54.0,18,18,31,6.088888888888889,0.5806451612903226,0
80265154,502.0,50.2,284.0,5,5,10,100.4,0.5,0
80309714,316.0,79.0,184.0,2,2,4,158.0,0.5,0
80341091,3.0,0.75,2.8,2,2,4,1.5,0.5,0
80342096,0.5,0.25,0.5,1,1,2,0.5,0.5,0
80351692,809.6,15.874509803921567,202.0,30,30,51,26.986666666666668,0.5882352941176471,0
80363319,824.2,10.844736842105265,160.0,45,45,76,18.315555555555555,0.5921052631578947,0
80384872,2798.7,139.935,1556.0,11,11,20,254.4272727272727,0.55,3
80386506,1.7,0.85,1.7,1,1,2,1.7,0.5,0
80394189,7.8,1.95,7.2,2,2,4,3.9,0.5,0
80419227,0.0,0.0,0.0,2,2,2,0.0,1.0,1
80471276,363.3,21.37058823529412,327.0,9,9,17,40.36666666666667,0.5294117647058824,0
80494893,1317.6,7.750588235294117,669.0,113,113,170,11.660176991150442,0.6647058823529411,2
80502960,360.8,90.2,345.0,2,2,4,180.4,0.5,0
80511960,3214.9,25.7192,1418.0,70,70,125,45.92714285714286,0.56,0
80522069,64.0,32.0,64.0,1,1,2,64.0,0.5,0
80550861,1093.0,8.959016393442623,379.0,83,83,122,13.16867469879518,0.680327868852459,0
80604456,56.5,4.035714285714286,27.0,10,10,14,5.65,0.7142857142857143,1
80630217,642.0,7.829268292682927,112.0,47,47,82,13.659574468085106,0.573170731707317,0
80639000,1.3,0.65,1.3,1,1,2,1.3,0.5,0
80650761,10.6,0.7571428571428571,7.9,7,7,14,1.5142857142857142,0.5,0
80735594,25.0,12.5,25.0,1,1,2,25.0,0.5,0
80779496,1517.9,6.686784140969164,350.0,125,125,227,12.1432,0.5506607929515418,2
80799336,5.7,1.14,5.7,4,4,5,1.425,0.8,1
80814667,0.2,0.1,0.2,1,1,2,0.2,0.5,0
80821544,69.0,34.5,69.0,1,1,2,69.0,0.5,0
80859196,21.2,3.533333333333333,11.1,3,3,6,7.066666666666666,0.5,0
80905023,0.7,0.35,0.7,1,1,2,0.7,0.5,0
80918437,34.0,17.0,34.0,1,1,2,34.0,0.5,0
80984802,0.0,0.0,0.0,1,1,1,0.0,1.0,1
80988171,279.9,12.72272727272727,183.0,13,13,22,21.53076923076923,0.5909090909090909,0
81037765,15.9,7.95,15.9,1,1,2,15.9,0.5,0
81054122,6470.0,539.1666666666666,2249.0,6,6,12,1078.3333333333333,0.5,3
81079291,0.0,0.0,0.0,2,2,2,0.0,1.0,1
81104015,8.1,2.6999999999999997,8.1,2,2,3,4.05,0.6666666666666666,0
81128865,0.8,0.2,0.5,2,2,4,0.4,0.5,0
81139130,237.1,12.478947368421052,183.0,13,13,19,18.23846153846154,0.6842105263157895,0
81151589,317.0,26.416666666666668,149.0,6,6,12,52.833333333333336,0.5,0
81160212,889.2,4.005405405405406,181.0,150,150,222,5.928,0.6756756756756757,2
81170946,746.3,3.712935323383084,71.0,130,130,201,5.740769230769231,0.6467661691542289,2
81196525,1079.0,539.5,1079.0,1,1,2,1079.0,0.5,3
81245611,5.199999999999999,1.2999999999999998,3.3,2,2,4,2.5999999999999996,0.5,0
81258000,1376.0,62.54545454545455,1024.0,20,20,22,68.8,0.9090909090909092,1
81392790,1.0,0.5,1.0,1,1,2,1.0,0.5,0
81439192,985.2,4.60373831775701,262.0,156,156,214,6.315384615384616,0.7289719626168224,2
81487543,216.0,108.0,216.0,1,1,2,216.0,0.5,0
81537102,0.3,0.15,0.3,1,1,2,0.3,0.5,0
81556495,103.5,6.088235294117647,57.0,9,9,17,11.5,0.5294117647058824,0
81569401,891.0,222.75,891.0,3,3,4,297.0,0.75,1
81574839,1.6,0.3999999999999999,1.4,2,2,4,0.7999999999999999,0.5,0
81579335,388.4,15.536,249.0,15,15,25,25.89333333333333,0.6,0
81585721,1734.0,9.741573033707866,867.0,111,111,178,15.62162162162162,0.6235955056179775,2
81591317,1656.5,13.804166666666667,1021.0,69,69,120,24.00724637681159,0.575,0
81672131,1044.6,16.58095238095238,426.0,41,41,63,25.478048780487804,0.6507936507936508,0
81678279,57.0,4.75,26.0,6,6,12,9.5,0.5,0
81711607,0.0,0.0,0.0,1,1,1,0.0,1.0,1
81743539,19.0,0.5757575757575758,9.3,28,28,33,0.6785714285714286,0.8484848484848485,1
81746734,1186.9,17.983333333333334,425.0,34,34,66,34.90882352941177,0.5151515151515151,0
81768333,22.9,3.8166666666666664,13.5,3,3,6,7.633333333333333,0.5,0
81777905,11.4,5.7,11.4,1,1,2,11.4,0.5,0
81814849,1.6,0.5333333333333333,1.6,2,2,3,0.8,0.6666666666666666,0
81834184,2.4,0.7999999999999999,2.4,2,2,3,1.2,0.6666666666666666,0
81865111,3.9,0.975,2.8,2,2,4,1.95,0.5,0
81901544,33.9,8.475,31.0,2,2,4,16.95,0.5,0
81911890,0.5,0.125,0.3,2,2,4,0.25,0.5,0
81943620,1837.8,4.629219143576826,280.0,301,301,397,6.105647840531561,0.7581863979848866,2
82020006,195.6,5.588571428571428,74.0,18,18,35,10.866666666666667,0.5142857142857142,0
82029808,29.9,2.4916666666666667,18.8,6,6,12,4.983333333333333,0.5,0
82046939,749.9,4.901307189542483,156.0,91,91,153,8.24065934065934,0.5947712418300654,0
82071844,356.1,16.186363636363637,96.0,13,13,22,27.392307692307693,0.5909090909090909,0
82112070,120.8,8.628571428571428,80.0,7,7,14,17.257142857142856,0.5,0
82156706,509.1,12.7275,140.0,24,24,40,21.2125,0.6,0
82174211,1653.1,33.73673469387755,1023.0,27,27,49,61.22592592592592,0.5510204081632653,0
82176452,0.8,0.4,0.8,1,1,2,0.8,0.5,0
82203951,126.5,5.06,49.0,14,14,25,9.035714285714286,0.56,0
82212295,1205.5,120.55,607.0,5,5,10,241.1,0.5,0
82235763,12.8,6.4,12.8,1,1,2,12.8,0.5,0
82263745,4686.8,24.283937823834197,2634.0,129,129,193,36.331782945736435,0.6683937823834197,2
82268005,16.6,8.3,16.6,1,1,2,16.6,0.5,0
82279854,0.6,0.3,0.6,1,1,2,0.6,0.5,0
82287546,1748.5,10.47005988023952,672.0,98,98,167,17.841836734693878,0.5868263473053892,2
82324393,0.5,0.25,0.5,1,1,2,0.5,0.5,0
82352462,2686.1,15.175706214689264,815.0,101,101,177,26.595049504950495,0.5706214689265536,2
